user_id,book_id,is_read,rating,is_reviewed
47406,34191,1,3,0
47406,107020,1,2,0
47406,47621,1,3,0
47406,1366,1,5,1
47406,1123,1,5,0
47406,176561,1,1,0
47406,14665,1,3,0
47406,17364,1,4,0
47406,18600,1,4,0
51405,423,1,5,0
51405,428,1,5,0
51405,28668,1,4,0
51405,759,1,4,0
51405,22425,1,5,0
51405,22427,1,5,0
51405,16298,1,5,0
51405,25711,1,5,0
51405,941,1,4,0
51405,1368,1,5,0
51405,1366,1,4,0
51405,147393,1,4,0
51405,88867,1,4,0
51405,24965,1,4,0
51405,21682,1,5,0
51405,8600,1,5,0
51405,130839,1,5,0
51405,1123,1,3,0
53509,759,1,5,0
53509,107456,1,4,0
53509,21330,1,4,0
53509,12969,1,4,0
53509,61661,1,3,0
53509,12923,1,4,0
53509,17275,1,5,0
53509,89053,1,5,0
53509,6956,1,3,0
53509,14233,1,4,0
53509,17365,1,3,0
53509,29394,1,3,0
53509,42002,1,5,0
53509,413965,1,4,0
53916,759,1,5,0
53916,2933,1,4,0
53916,12328,1,4,0
53916,12321,1,4,1
53916,11291,1,5,1
53916,2934,1,4,0
53916,23012,1,4,0
53916,9752,1,4,0
53916,10579,1,5,0
53916,113002,1,4,0
53916,151686,1,4,0
53916,110960,1,4,0
53916,90337,1,3,0
53916,15719,1,4,0
53916,9073,1,3,0
55240,872,1,3,0
55240,1123,1,5,0
55240,871,1,3,0
55240,870,1,3,0
55240,874,1,3,0
55240,759,1,3,0
55240,941,1,4,0
55240,1218,1,3,0
55240,7909,1,2,0
55650,12622,1,4,0
55650,104159,1,3,0
55650,10618,1,4,0
55650,10570,1,4,0
55650,61049,1,4,0
55650,10417,1,4,0
55650,9553,1,4,0
55650,61043,1,4,1
55650,941,1,4,0
56065,759,1,5,0
56065,147842,1,3,0
56065,277841,1,3,0
56065,100731,1,4,0
56065,22426,1,3,0
56065,24711,1,5,0
56065,18261,1,5,1
56065,22613,1,3,0
56065,77690,1,5,0
56065,170211,1,5,0
56065,16298,1,3,0
56065,22427,1,4,0
56065,375369,1,5,0
56065,148905,1,5,0
56065,1218,1,3,0
56065,48666,1,4,0
56065,130839,1,5,0
56065,60720,1,3,0
56065,6293,1,5,0
56065,4530,1,5,0
56065,154471,1,5,0
56065,1015033,1,3,0
56065,276466,1,4,0
56065,21681,1,3,0
56065,5414,1,3,0
56065,47241,1,5,0
56065,1267946,1,5,0
56065,423,1,3,0
56065,210297,1,3,0
56065,177456,1,3,0
56065,424015,1,3,0
56065,424014,1,3,0
56065,424012,1,3,0
56065,488923,1,3,0
56065,920964,1,3,0
56065,14948,1,3,0
56065,105679,1,5,0
56065,77728,1,5,0
56065,857449,1,3,0
56065,1107030,1,5,0
56065,997291,1,4,0
56065,1252234,1,4,0
56065,333523,1,4,0
56065,1295735,1,3,0
56065,1504001,1,5,0
56065,431641,1,4,0
56065,1198617,1,3,0
56065,373112,1,3,0
56065,1179352,1,5,0
56065,586992,1,3,0
56065,1179350,1,5,0
56065,176908,1,3,0
56065,333984,1,4,0
56065,79521,1,3,0
56065,1503618,1,2,0
56065,199156,1,5,0
56065,73074,1,5,0
56065,75576,1,4,0
56065,178300,1,3,0
56065,293137,1,2,0
56065,597642,1,4,0
56065,294423,1,3,0
56065,1203769,1,2,0
56065,28240,1,4,0
56065,33052,1,4,0
56065,748333,1,5,0
56513,941,1,3,0
56513,100967,1,5,0
56513,23791,1,5,0
56513,2933,1,3,0
56513,61049,1,5,1
56513,10417,1,4,1
56513,12523,1,4,1
56513,113002,1,5,0
56513,139221,1,3,0
56513,9752,1,5,1
56513,8865,1,5,1
56513,401471,1,5,0
57288,1218,1,3,0
57288,28664,1,5,0
57288,17125,1,4,0
57288,17722,1,4,0
57288,6956,1,2,0
57288,28668,1,1,0
57288,759,1,3,0
57288,14064,1,3,0
57288,21682,1,4,0
57288,872,1,1,0
57288,871,1,1,0
57288,870,1,1,0
57288,28660,1,3,0
57288,219192,1,3,0
57288,874,1,2,0
57288,16810,1,5,0
57288,14665,1,4,0
57288,13113,1,4,0
57288,91714,1,5,0
57288,39031,1,4,0
57288,1368,1,4,0
57288,8703,1,5,0
57288,40929,1,4,0
57288,91715,1,4,0
57288,14664,1,4,0
58917,99072,1,3,0
58917,17125,1,1,0
58917,15196,1,1,0
58917,871,1,2,0
58917,14318,1,3,1
58917,49836,1,3,0
58917,16298,1,3,0
58917,159056,1,2,0
58917,25946,1,3,0
58917,169427,1,4,0
58917,17722,1,5,1
58917,50811,1,2,0
58917,5415,1,3,0
58917,17581,1,3,0
58917,13270,1,5,0
58917,14812,1,2,0
58917,16570,1,2,0
58917,932408,1,3,0
58917,23791,1,3,0
58917,66172,1,3,0
58917,58944,1,5,0
58917,68355,1,5,0
58917,54270,1,4,0
58917,22473,1,3,0
58917,290435,1,3,0
59967,1218,1,4,0
59967,759,1,2,0
59967,1123,1,4,1
59967,39792,1,4,0
59967,490472,1,3,0
59967,941,1,3,0
59967,16298,1,4,0
59967,423,1,3,0
59967,22426,1,3,1
59967,14684,1,3,1
59967,14812,1,4,1
59967,14665,1,3,1
59967,1368,1,4,1
59967,14664,1,3,0
59967,1366,1,3,1
60807,61661,1,5,0
60807,872,1,5,0
60807,1123,1,4,0
60807,941,1,3,0
60807,29478,1,5,0
60807,1218,1,4,0
60807,6956,1,5,0
60807,871,1,5,0
60807,874,1,5,0
60807,759,1,5,0
60807,13119,1,4,0
60807,162902,1,4,0
60807,428,1,3,0
60807,61663,1,4,0
60807,423,1,3,0
60807,1368,1,5,1
60807,22426,1,4,0
61178,1123,1,3,0
61178,759,1,4,0
61178,25946,1,2,0
61178,423,1,4,0
61178,1218,1,2,0
61178,22425,1,4,0
61178,5738,1,3,0
61178,66172,1,3,0
61178,941,1,3,0
61178,99284,1,3,0
61178,96986,1,4,0
61178,47626,1,4,0
61178,39792,1,3,0
61178,511527,1,3,0
61178,31862,1,3,0
61178,59854,1,4,0
61178,21682,1,3,0
61178,9556,1,4,0
61178,23012,1,4,0
61178,160469,1,4,0
61178,1368,1,4,0
61178,1067,1,4,0
61178,7672,1,4,1
61178,22473,1,4,0
61178,8492,1,4,0
62478,14318,1,4,0
62478,16298,1,2,0
62478,1123,1,5,0
62478,759,1,3,0
62478,253854,1,5,0
62478,941,1,5,0
62478,1368,1,5,0
62478,40372,1,4,0
62478,2369,1,5,0
62478,19137,1,2,0
64250,22425,1,4,0
64250,12969,1,4,0
64250,759,1,4,0
64250,1123,1,4,0
64250,941,1,5,0
64250,410415,1,3,0
64250,28669,1,4,0
64250,871,1,2,0
64250,870,1,2,0
64250,14318,1,4,0
64250,94803,1,2,0
64250,22426,1,3,0
64250,50937,1,4,0
64250,17722,1,3,0
64250,14233,1,3,0
64250,94721,1,3,0
64553,941,1,5,0
64553,1123,1,3,0
64553,14817,1,1,1
64553,430684,1,3,0
64553,759,1,4,0
64553,1067,1,2,0
64553,1368,1,5,0
64553,18261,1,4,0
64553,54220,1,3,0
65807,110015,1,4,0
65807,14318,1,4,0
65807,60224,1,5,1
65807,242654,1,3,1
65807,26936,1,4,1
65807,60222,1,5,0
65807,17275,1,4,1
65807,125628,1,5,1
65807,58944,1,4,1
65807,60220,1,4,1
65807,44446,1,4,1
65807,64481,1,4,1
65807,636778,1,4,1
65807,50722,1,5,1
67102,941,1,5,0
67102,759,1,4,0
67102,16298,1,4,0
67102,13630,1,3,0
67102,22426,1,3,0
67102,50937,1,2,0
67102,14318,1,5,0
67102,68311,1,3,0
67102,28668,1,5,0
67102,28664,1,2,0
67102,25946,1,2,0
67102,77690,1,5,0
67102,21682,1,3,0
67102,64416,1,4,0
67102,13470,1,4,0
67102,72855,1,3,0
67102,1504,1,2,1
67102,332270,1,3,0
67102,18804,1,3,0
67102,40372,1,4,0
67102,22427,1,3,0
67496,941,1,5,1
67496,44883,1,4,0
67496,44881,1,2,0
67496,64482,1,3,0
67496,110015,1,3,0
67496,831035,1,3,0
67496,73073,1,4,0
67496,23791,1,3,0
67496,333918,1,4,0
67496,1198617,1,3,0
67496,1198936,1,2,0
67496,176228,1,3,0
67496,1123,1,1,0
67496,759,1,3,0
67496,386333,1,4,0
67496,523067,1,3,0
67496,13470,1,5,0
67496,535765,1,2,0
67496,65471,1,4,0
67496,373913,1,3,0
67496,17364,1,3,0
67496,71247,1,3,0
67496,81014,1,3,0
67496,939992,1,4,0
67496,72854,1,3,0
67496,72457,1,3,0
67496,333521,1,4,0
67496,2557,1,3,0
67496,5139,1,4,0
67496,37408,1,4,0
67496,80841,1,3,0
67496,552058,1,3,0
67496,332854,1,2,0
67496,37153,1,4,0
67496,72453,1,4,0
67496,519727,1,3,0
67496,10570,1,3,0
67776,941,1,4,0
67776,6810,1,3,0
67776,14271,1,4,0
67776,22426,1,5,0
67776,16298,1,3,0
67776,22461,1,2,0
67776,4944,1,1,0
67776,147802,1,2,0
67776,759,1,3,0
67776,14318,1,3,0
67776,310276,1,3,0
67776,1366956,1,4,0
67776,6057,1,4,0
67776,1368,1,2,0
67776,1504,1,4,0
68806,14684,1,3,0
68806,941,1,4,0
68806,16298,1,5,0
68806,5415,1,4,0
68806,5414,1,3,0
68806,25946,1,4,0
68806,12923,1,3,0
68806,13270,1,3,0
68806,105074,1,5,0
68806,77728,1,3,0
68806,423,1,2,0
68806,22427,1,5,0
68806,759,1,4,0
68806,239644,1,2,0
68806,1123,1,3,0
68806,68515,1,2,0
68806,22426,1,1,0
68806,333325,1,2,0
68806,13470,1,4,0
68806,62391,1,2,0
68806,48666,1,1,0
68806,75495,1,1,0
68806,8172,1,4,0
68806,1504,1,5,0
68806,77690,1,3,0
68806,52549,1,4,0
68806,30065,1,3,0
68806,1366,1,3,0
68806,19137,1,3,0
68806,36253,1,3,0
70006,22426,1,3,0
70006,759,1,3,0
70006,16298,1,4,0
70006,428,1,2,0
70006,48666,1,3,0
70006,91714,1,3,0
70006,14948,1,4,0
70006,941,1,5,0
70006,102772,1,2,0
70006,341489,1,2,0
70006,18261,1,4,0
70006,21352,1,5,1
70006,1368,1,5,1
70006,18128,1,5,1
70006,1504,1,4,1
70006,2557,1,3,1
70006,158385,1,2,1
70006,21339,1,3,1
70006,181667,1,5,0
70043,1218,1,4,0
70043,14948,1,3,0
70043,941,1,2,0
70043,16298,1,3,0
70043,428,1,3,0
70043,107456,1,3,0
70043,39792,1,4,0
70043,6810,1,3,0
70043,12876,1,3,0
70043,18804,1,3,0
70043,310276,1,5,0
71024,19137,1,4,1
71024,14948,1,3,1
71024,5415,1,4,1
71024,112472,1,4,1
71024,941,1,4,1
71024,176474,1,3,1
71024,176473,1,3,1
71024,22461,1,1,1
71024,94721,1,1,1
71024,25946,1,5,1
71024,5414,1,3,1
71024,108296,1,3,1
71024,22463,1,1,1
71024,22460,1,1,1
71024,1218,1,5,1
71024,54222,1,3,1
71577,85574,1,5,0
71577,60229,1,5,0
71577,13878,1,5,0
71577,466223,1,3,0
71577,18803,1,3,0
71577,8172,1,5,0
71577,1123,1,2,0
71577,30065,1,5,0
71577,68355,1,4,0
71577,185117,1,5,0
71577,165134,1,5,0
71577,1162710,1,3,0
71577,67037,1,1,1
71577,941,1,5,0
72397,941,1,4,0
72397,1218,1,3,0
72397,18803,1,4,0
72397,25946,1,4,0
72397,18804,1,5,0
72397,60720,1,4,0
72397,14318,1,4,0
72397,59019,1,3,0
72397,14948,1,3,0
72397,16298,1,4,0
72397,5415,1,3,0
72397,38263,1,3,0
72397,21682,1,3,0
72397,22425,1,3,0
72397,77690,1,5,0
72397,759,1,3,0
72397,58350,1,3,0
72397,321572,1,4,0
72397,22426,1,3,0
72397,22427,1,3,0
72397,38769,1,3,0
72397,39792,1,4,0
72397,176906,1,3,0
72397,68513,1,3,0
72397,13470,1,2,0
72397,2368,1,3,0
72397,175246,1,2,1
72397,524792,1,3,1
72397,1504,1,4,0
72397,72855,1,4,0
72397,1366,1,4,0
72397,1267849,1,3,1
72397,190999,1,4,0
72397,30065,1,2,1
72397,185117,1,4,0
72397,2557,1,3,0
72397,26023,1,2,1
72397,497810,1,3,1
72397,64229,1,3,0
75614,941,1,5,0
75614,759,1,4,0
75614,62101,1,5,0
75614,16570,1,3,0
75614,39792,1,3,0
75614,423,1,3,0
75614,61926,1,4,0
75614,12923,1,2,0
75614,12969,1,4,0
75614,22427,1,4,0
75614,40260,1,3,0
75614,22426,1,5,0
75614,870,1,3,0
75614,17365,1,4,0
75614,210783,1,3,0
75614,50811,1,3,0
75614,321572,1,5,0
75614,42002,1,5,0
75614,428,1,3,0
75614,14318,1,2,0
75614,139373,1,3,0
75614,51106,1,3,0
77273,941,1,5,0
77273,17364,1,5,0
77273,871,1,3,0
77273,5738,1,3,0
77273,48623,1,2,0
77273,22425,1,3,0
77273,82818,1,4,0
77273,22426,1,5,0
81729,12328,1,3,0
81729,12622,1,5,0
81729,10618,1,5,0
81729,95670,1,4,0
81729,104159,1,5,0
81729,23404,1,5,0
81729,9752,1,5,0
81729,53179,1,4,0
81729,5665,1,5,0
81729,784726,1,5,0
81729,271276,1,4,0
81729,100967,1,2,0
81729,10417,1,5,0
81729,10570,1,5,0
81729,61049,1,5,0
81729,95433,1,4,0
81729,95432,1,5,0
81745,14817,1,3,0
81745,61522,1,3,0
81745,759,1,5,0
81745,47180,1,3,0
81745,47622,1,3,0
81745,25711,1,3,0
81745,129114,1,3,0
81745,1366,1,4,0
81745,12523,1,2,0
81745,71235,1,2,0
84769,941,1,5,0
84769,25016,1,4,0
84769,13119,1,3,0
84769,68519,1,3,0
84769,60223,1,3,0
84769,50811,1,4,0
84769,27500,1,4,0
84769,91055,1,4,0
84769,182745,1,3,0
84769,22774,1,3,0
84769,26936,1,3,0
84769,162085,1,3,0
84769,60224,1,3,0
84769,2971,1,4,0
84769,60222,1,3,0
84769,116592,1,3,0
84769,116594,1,3,0
84769,17364,1,3,0
84769,54276,1,3,0
84769,58944,1,4,0
84769,6297,1,3,0
84769,6810,1,3,0
84769,6057,1,3,0
84769,47622,1,3,0
84769,60220,1,3,0
84769,47624,1,3,0
84769,47621,1,3,0
84769,47626,1,2,0
84769,61049,1,3,0
84769,7909,1,3,0
84769,175141,1,3,0
84769,41781,1,3,0
84769,526627,1,2,0
84769,108626,1,3,0
84769,44883,1,3,0
84769,44881,1,3,0
84769,110871,1,2,0
84769,61044,1,2,0
85452,759,1,5,0
85452,1123,1,5,0
85452,1218,1,5,0
85452,12923,1,3,0
85452,423,1,4,0
85452,941,1,5,0
85452,39792,1,5,0
85452,428,1,4,0
85452,16298,1,4,0
85452,1067,1,4,0
85452,1366,1,5,0
85452,8172,1,4,0
85452,77505,1,3,0
85452,59854,1,5,0
87096,49552,1,3,0
87096,1123,1,4,0
87096,21337,1,3,0
87096,759,1,4,0
87096,13270,1,4,0
87096,290511,1,3,0
87096,28566,1,4,0
87096,57966,1,4,0
87096,290512,1,4,0
87096,1167,1,3,0
87096,680782,1,4,0
87096,593077,1,4,0
87096,28568,1,3,0
87096,38835,1,3,0
87096,827522,1,3,0
87096,14812,1,4,0
87096,801560,1,4,0
87096,144208,1,4,0
87096,342984,1,2,0
87096,1250049,1,3,0
87096,1565754,1,3,0
87096,17581,1,3,0
87096,941,1,3,0
87096,24478,1,3,0
87096,66172,1,4,0
87096,260996,1,3,0
87096,67085,1,4,0
87096,14664,1,4,0
87096,349675,1,4,0
87096,22426,1,1,0
87096,28825,1,4,0
87096,36253,1,4,0
87096,71870,1,4,0
87096,623400,1,4,0
87096,91950,1,4,0
87096,14665,1,4,0
87096,133825,1,4,0
87096,17722,1,4,0
87096,13194,1,4,0
87096,18226,1,4,0
87096,23932,1,4,0
87096,183220,1,4,0
88572,14064,1,3,0
88572,6956,1,3,0
88572,39792,1,3,1
88572,139373,1,3,0
88572,428,1,4,0
88572,21682,1,2,0
88572,22426,1,3,0
88572,40260,1,3,0
88572,147802,1,2,0
88572,1123,1,3,0
88572,22425,1,4,0
88572,293137,1,3,0
88572,1218,1,4,0
88572,94063,1,5,0
88572,1067,1,4,0
88693,22426,1,3,0
88693,1123,1,5,0
88693,16298,1,5,0
88693,941,1,5,0
88693,119247,1,4,0
88693,759,1,2,0
88693,348327,1,4,0
88693,24964,1,4,0
88693,21682,1,3,0
88693,22427,1,4,0
88693,77728,1,3,0
88693,3815,1,4,0
88693,511477,1,4,0
88693,51923,1,3,0
88693,38560,1,4,0
88693,19534,1,4,0
88693,2661,1,5,0
88693,2368,1,3,0
88693,1067,1,3,0
88693,21339,1,3,0
88693,1504,1,5,0
88693,19430,1,5,0
88693,51106,1,5,0
88693,22774,1,3,0
88693,50815,1,5,0
88693,2369,1,5,0
89979,1123,1,1,0
89979,1218,1,1,0
89979,25946,1,5,1
89979,759,1,2,0
89979,5415,1,4,0
89979,5414,1,3,0
89979,60720,1,5,0
89979,2557,1,3,1
89979,4360,1,4,1
89979,18649,1,4,1
89979,5139,1,4,1
89979,4948,1,4,1
89979,1067,1,2,1
89979,81014,1,4,1
89979,72855,1,4,0
89979,249867,1,4,0
89979,39792,1,3,0
90603,941,1,4,0
90603,14812,1,4,0
90603,12923,1,3,0
90603,33538,1,3,0
90603,1218,1,3,0
90603,1368,1,5,0
90603,8703,1,4,0
90603,1366,1,3,0
90603,8600,1,3,0
90603,1167,1,4,0
90603,103,1,4,0
91531,86098,1,5,1
91531,197084,1,4,0
91531,111595,1,4,0
91531,31910,1,3,1
91531,167010,1,4,0
91531,38264,1,3,0
91531,178693,1,3,0
91531,24476,1,5,0
91531,47627,1,3,0
91531,159056,1,4,0
91531,642612,1,4,0
91531,754452,1,3,0
91531,790336,1,3,0
91531,107020,1,3,0
91531,903520,1,4,0
91531,123920,1,3,0
91531,91714,1,4,0
91531,623491,1,4,0
91531,221785,1,3,0
91531,104329,1,4,0
91531,637578,1,4,0
93255,941,1,5,0
93255,1218,1,5,1
93255,1167,1,5,0
93255,78352,1,5,0
93255,759,1,4,0
93255,1123,1,3,0
93255,6956,1,5,1
93255,14064,1,3,0
93255,6810,1,4,1
93255,370703,1,2,1
93255,22426,1,4,0
93255,423,1,3,0
93255,16298,1,5,0
93255,14812,1,2,1
93255,31862,1,5,0
94134,941,1,5,0
94134,1218,1,4,0
94134,759,1,5,0
94134,423,1,4,0
94134,14233,1,4,0
94134,830,1,4,0
94134,146288,1,4,0
94134,13119,1,3,0
94134,25946,1,4,1
94134,17722,1,3,0
94134,1363,1,4,1
94134,14318,1,4,0
94134,22425,1,5,0
94134,658345,1,3,0
94134,13470,1,3,0
94134,386333,1,4,0
94134,1368,1,4,0
94134,72854,1,4,0
94134,81014,1,4,0
94134,181242,1,4,0
94134,579228,1,4,0
94134,18261,1,4,0
94134,72855,1,4,0
95364,311318,1,5,0
95364,47621,1,5,0
95364,47622,1,4,0
95364,47624,1,5,0
95364,47626,1,4,0
95364,96986,1,3,0
95364,151398,1,2,0
95364,37328,1,4,0
95364,759,1,1,0
95364,14812,1,1,0
95364,200156,1,2,0
95364,17364,1,4,0
95364,46787,1,4,0
95364,60223,1,5,0
95364,486059,1,5,0
95364,187040,1,2,0
95364,22426,1,4,0
95364,91714,1,3,0
95364,428,1,4,0
95364,941228,1,4,0
95364,108626,1,4,0
95364,155054,1,4,0
95364,870,1,3,0
95364,54276,1,5,0
95364,60224,1,5,0
95364,60222,1,5,0
95364,60220,1,5,0
95364,5738,1,5,0
96745,1218,1,1,0
96745,1167,1,5,0
96745,759,1,4,0
96745,31862,1,3,0
96745,941,1,2,0
96745,12322,1,4,0
96745,872,1,2,1
96745,423,1,3,0
96745,162089,1,2,0
96745,6956,1,1,0
96745,14064,1,1,0
96745,17722,1,3,0
96745,1067,1,1,1
96745,21682,1,3,0
96745,428,1,3,0
96745,9556,1,5,0
97478,1218,1,2,0
97478,1327,1,4,0
97478,33538,1,4,0
97478,34540,1,3,0
97478,18261,1,4,0
97478,8703,1,5,1
97478,107064,1,3,0
97478,357933,1,4,1
97478,1368,1,5,0
97478,1366,1,5,1
97478,18603,1,3,0
97478,18129,1,3,0
97478,109031,1,4,0
97478,132900,1,1,0
97478,101407,1,1,0
99188,1218,1,3,0
99188,1167,1,4,0
99188,14684,1,4,0
99188,759,1,4,0
99188,13194,1,4,0
99188,101021,1,4,0
99188,16570,1,3,0
99188,91714,1,4,0
99188,59793,1,4,0
99188,1123,1,3,0
99188,423,1,3,0
99494,941,1,3,0
99494,1218,1,3,0
99494,759,1,3,0
99494,39792,1,3,0
99494,14318,1,4,0
99494,423,1,3,0
99494,17581,1,5,0
99494,17125,1,5,0
99494,25015,1,4,0
99494,1123,1,3,0
99494,77505,1,3,0
99494,16298,1,3,0
99494,45685,1,4,0
99494,45681,1,5,0
99494,15197,1,4,0
99494,68513,1,4,0
99494,18804,1,3,0
99494,24711,1,2,0
99494,22426,1,3,0
99494,188148,1,3,0
99494,188147,1,3,0
99494,14948,1,3,0
100448,941,1,5,0
100448,759,1,1,0
100448,39792,1,3,0
100448,5415,1,4,0
100448,5414,1,3,0
100448,13470,1,5,1
100448,22427,1,4,0
100448,353732,1,4,0
100448,8172,1,3,0
100448,30065,1,3,0
100448,386333,1,3,0
100448,72855,1,5,0
100448,150987,1,4,0
100448,64229,1,5,1
100448,351211,1,3,0
100939,22460,1,4,0
100939,22463,1,4,0
100939,22461,1,4,0
100939,941,1,5,0
100939,1123,1,1,0
100939,14948,1,4,0
100939,40199,1,3,0
100939,21682,1,3,0
100939,56913,1,4,1
100939,25946,1,4,0
100939,2557,1,5,0
100939,6689,1,4,0
100939,1504,1,5,1
100939,1067,1,5,0
100939,9556,1,4,1
100939,10579,1,5,0
102624,6689,1,4,0
102624,2933,1,4,0
102624,12169,1,4,0
102624,103802,1,4,0
102624,12523,1,4,0
102624,96144,1,4,0
102624,23012,1,4,0
102624,2932,1,4,0
102624,5893,1,3,0
102624,392616,1,4,0
102624,23053,1,4,0
102624,11535,1,4,0
102624,10579,1,5,0
102624,12321,1,4,0
102624,678582,1,4,0
102624,1161994,1,4,0
102624,9516,1,3,0
102624,1611921,1,4,0
102624,9073,1,4,0
102624,15719,1,5,0
102624,401471,1,5,0
102624,577409,1,4,0
102624,198026,1,5,0
102814,19137,1,3,0
102814,16298,1,3,0
102814,278785,1,1,0
102814,941,1,3,0
102814,759,1,2,0
102814,386299,1,5,1
102814,1504,1,4,0
102814,19430,1,3,0
102814,2557,1,3,0
102814,2369,1,4,0
102814,77505,1,4,0
102814,8600,1,3,0
102814,37408,1,4,0
103135,18792,1,3,1
103135,17125,1,4,0
103135,754451,1,4,0
103135,423,1,4,0
103135,85573,1,4,0
103135,21337,1,4,0
103135,1218,1,3,0
103135,99984,1,4,0
103135,324398,1,4,0
103135,39031,1,5,0
103135,12969,1,4,0
103135,14233,1,3,0
103135,941,1,3,0
103135,759,1,4,0
103135,871,1,3,0
103135,870,1,3,0
103135,6956,1,1,0
103135,182600,1,3,0
103135,14684,1,2,0
103135,13119,1,4,0
104073,941,1,4,0
104073,759,1,2,0
104073,830,1,5,0
104073,16298,1,2,0
104073,22426,1,4,0
104073,423,1,3,0
104073,5415,1,4,0
104073,12923,1,3,1
104073,33539,1,2,1
104073,14812,1,3,1
104073,48666,1,1,1
104073,105077,1,3,1
104073,25946,1,1,1
104073,36253,1,5,1
104073,1368,1,2,1
104073,107009,1,3,1
104073,18128,1,1,1
104073,19430,1,3,1
104073,8600,1,4,1
104073,57357,1,3,1
104073,39876,1,3,1
104088,108296,1,4,0
104088,894541,1,3,0
104088,444374,1,4,0
104088,25946,1,4,0
104088,333727,1,4,0
104088,12923,1,2,1
104088,333323,1,5,1
104088,105549,1,4,1
104088,176884,1,4,1
104088,1596154,1,2,1
104088,23581,1,4,1
104088,353732,1,4,1
104088,21188,1,4,1
104088,333721,1,4,1
104088,1218,1,4,0
104088,73073,1,5,1
104088,13470,1,5,1
104088,176228,1,3,1
104088,210297,1,4,1
104088,81814,1,5,1
104088,37328,1,5,1
104088,617073,1,4,1
104088,47241,1,3,1
104088,81048,1,4,1
104088,1146185,1,3,1
104088,444331,1,5,1
104088,72854,1,5,1
104610,239644,1,3,0
104610,5139,1,4,1
104610,19534,1,4,1
104610,9752,1,4,1
104610,1067,1,4,1
104610,1366,1,4,1
104610,56912,1,4,1
104610,4191,1,3,1
104610,102109,1,2,1
104859,17364,1,3,0
104859,48623,1,3,0
104859,941,1,4,0
104859,1123,1,1,0
104859,22613,1,2,0
104859,47622,1,2,0
104859,47621,1,2,0
104859,617495,1,3,0
104859,18261,1,3,0
104859,2015,1,2,0
104859,2013,1,2,0
104859,71247,1,3,0
104859,66559,1,3,0
104859,311318,1,2,0
104859,30574,1,3,0
104859,36253,1,3,0
104859,7909,1,3,0
104859,14817,1,3,0
104859,16298,1,3,0
104859,42528,1,3,0
104859,423,1,3,0
104859,47493,1,3,0
104859,22426,1,3,0
104859,21337,1,3,0
104859,13119,1,5,0
104859,830,1,3,0
104859,1368,1,1,0
104859,16570,1,3,0
104859,5738,1,3,0
104859,77690,1,4,0
104859,13270,1,2,0
104859,590747,1,5,0
104859,51881,1,3,0
104859,22473,1,4,0
104859,22425,1,2,0
104859,53410,1,3,0
104859,71189,1,2,0
104995,941,1,5,0
104995,14064,1,3,0
104995,105074,1,2,0
104995,5415,1,3,0
104995,5414,1,3,0
104995,4944,1,3,0
104995,68519,1,3,0
104995,5417,1,2,0
104995,6810,1,3,0
104995,2368,1,3,0
104995,1504,1,4,0
106617,759,1,5,0
106617,941,1,5,0
106617,22620,1,4,0
106617,22618,1,3,0
106617,147393,1,3,0
106617,1123,1,5,0
106617,6956,1,5,0
106617,14064,1,3,0
106617,258338,1,3,0
106617,125887,1,4,0
106617,139221,1,4,0
109776,941,1,5,0
109776,16298,1,4,0
109776,187040,1,5,0
109776,25016,1,3,0
109776,14948,1,4,0
109776,5415,1,3,0
109776,5414,1,3,0
109776,81662,1,3,0
109776,13470,1,4,0
109776,1067,1,2,0
109776,1368,1,5,0
109776,40372,1,3,0
109776,8600,1,3,0
110115,14064,1,4,0
110115,6956,1,5,0
110115,941,1,5,0
110115,434235,1,5,1
110115,1218,1,5,0
110115,759,1,5,0
110115,425,1,4,0
110115,462685,1,4,0
110115,8600,1,3,0
110812,16298,1,5,0
110812,60720,1,5,1
110812,941,1,4,0
110812,1123,1,3,0
110812,64482,1,4,1
110812,14318,1,3,0
110812,239643,1,3,0
110812,147802,1,2,0
110812,931643,1,2,0
110812,105484,1,4,1
110812,18804,1,4,1
110812,1107030,1,4,1
110812,332439,1,3,0
110812,178300,1,4,1
110812,155097,1,4,1
110812,176228,1,4,1
110812,444374,1,3,1
110812,359407,1,4,0
110812,13470,1,3,1
110812,176906,1,4,0
110812,21682,1,4,0
110812,1368,1,5,0
110812,1366,1,3,1
110812,50621,1,1,1
111788,19137,1,5,0
111788,941,1,5,0
111788,2015,1,4,0
111788,59854,1,5,0
111788,428,1,4,0
111788,759,1,2,0
111788,2013,1,5,1
111869,1123,1,4,0
111869,5415,1,3,0
111869,759,1,2,0
111869,22426,1,1,0
111869,91024,1,4,0
111869,45287,1,3,0
111869,19137,1,3,0
111869,182744,1,2,0
111869,428,1,3,0
111869,48978,1,5,0
111869,48974,1,4,0
111869,45292,1,4,0
111869,44781,1,5,0
111869,51605,1,5,0
111869,116594,1,4,0
111869,116592,1,4,0
111869,207557,1,3,0
111869,105074,1,4,0
111869,58944,1,4,0
111869,71247,1,5,0
111869,23792,1,4,0
111869,941,1,5,0
111869,3585,1,4,0
111869,774635,1,4,0
111869,209713,1,4,0
111869,244470,1,4,0
112230,12622,1,3,0
112230,759,1,3,0
112230,1123,1,3,0
112230,6810,1,3,0
112230,6057,1,2,0
112230,22774,1,3,0
112230,2933,1,3,0
112230,2932,1,3,0
112230,104159,1,3,0
112230,2937,1,3,0
112230,93315,1,3,0
